"","X","price","speed","hd","ram","screen","cd","multi","premium","ads","trend"
"5415",5415,1299,66,428,4,14,"no","no","yes",152,26
"5416",5416,2990,66,1000,24,17,"yes","no","yes",152,26
"5417",5417,1944,50,528,8,14,"yes","no","yes",152,26
"5418",5418,1490,50,340,4,14,"no","no","yes",152,26
"5419",5419,2095,100,528,8,14,"yes","no","yes",152,26
"5420",5420,2148,100,545,8,17,"yes","no","yes",152,26
"5421",5421,2494,66,720,16,15,"yes","no","yes",152,26
"5422",5422,2254,50,720,16,15,"yes","no","yes",152,26
"5423",5423,2088,66,545,8,17,"yes","no","yes",152,26
"5424",5424,2563,100,270,4,14,"no","no","no",152,26
"5425",5425,3123,100,1000,24,15,"yes","yes","yes",152,26
"5426",5426,2540,50,720,16,17,"yes","no","yes",152,26
"5427",5427,1854,100,340,4,14,"no","no","yes",152,26
"5428",5428,2248,100,850,8,17,"yes","no","yes",152,26
"5429",5429,1504,66,340,4,14,"no","no","yes",152,26
"5430",5430,2364,33,212,8,17,"yes","yes","yes",152,26
"5431",5431,1989,33,212,8,15,"yes","yes","yes",152,26
"5432",5432,1899,66,730,8,14,"yes","yes","yes",152,26
"5433",5433,1885,50,1000,8,14,"yes","no","yes",152,26
"5434",5434,1823,50,528,8,14,"yes","yes","yes",152,26
"5435",5435,2995,100,364,8,14,"no","no","no",152,26
"5436",5436,2394,66,1000,8,17,"yes","no","yes",152,26
"5437",5437,1789,50,212,8,15,"yes","yes","yes",152,26
"5438",5438,1694,66,340,4,14,"no","no","yes",152,26
"5439",5439,2338,100,545,8,17,"yes","yes","yes",152,26
"5440",5440,2273,50,1000,24,15,"yes","yes","yes",152,26
"5441",5441,2773,66,1000,24,15,"yes","yes","yes",152,26
"5442",5442,1790,50,528,8,14,"yes","no","yes",152,26
"5443",5443,2290,50,720,16,15,"yes","no","yes",152,26
"5444",5444,2444,50,720,16,15,"yes","no","yes",152,26
"5445",5445,1994,66,528,8,14,"yes","no","yes",152,26
"5446",5446,1804,66,528,8,14,"yes","no","yes",152,26
"5447",5447,2245,50,364,8,14,"no","no","no",152,26
"5448",5448,2138,75,545,8,17,"yes","no","yes",152,26
"5449",5449,1445,66,340,4,14,"no","no","yes",152,26
"5450",5450,2690,100,720,16,15,"yes","no","yes",152,26
"5451",5451,1838,50,428,4,17,"yes","yes","yes",152,26
"5452",5452,1813,50,270,4,14,"no","no","no",152,26
"5453",5453,2164,50,212,8,17,"yes","yes","yes",152,26
"5454",5454,1395,50,340,4,14,"no","no","yes",152,26
"5455",5455,1245,66,340,4,14,"no","no","yes",152,26
"5456",5456,2364,66,425,8,17,"yes","yes","yes",152,26
"5457",5457,1999,100,850,8,15,"yes","no","yes",152,26
"5458",5458,2063,66,270,4,14,"no","no","no",152,26
"5459",5459,2894,66,1000,24,15,"yes","no","yes",152,26
"5460",5460,2019,66,1000,8,15,"yes","no","yes",152,26
"5461",5461,1399,33,210,4,14,"yes","yes","yes",152,26
"5462",5462,1368,66,428,4,15,"no","no","yes",152,26
"5463",5463,2148,75,545,8,17,"yes","yes","yes",152,26
"5464",5464,2195,66,528,8,15,"yes","no","yes",152,26
"5465",5465,2238,75,545,8,17,"yes","yes","yes",152,26
"5466",5466,2654,100,720,16,15,"yes","no","yes",152,26
"5467",5467,2294,100,528,8,14,"yes","no","yes",152,26
"5468",5468,1268,50,428,4,15,"no","no","yes",152,26
"5469",5469,1199,33,340,4,14,"no","no","yes",152,26
"5470",5470,2704,66,1000,24,15,"yes","no","yes",152,26
"5471",5471,1998,66,545,8,17,"yes","no","yes",152,26
"5472",5472,2048,75,545,8,17,"yes","no","yes",152,26
"5473",5473,1899,75,545,8,15,"yes","yes","yes",152,26
"5474",5474,1999,100,420,8,14,"yes","no","yes",152,26
"5475",5475,2259,66,730,8,17,"yes","yes","yes",152,26
"5476",5476,2195,50,720,16,15,"yes","no","yes",152,26
"5477",5477,1499,50,545,4,15,"yes","no","yes",152,26
"5478",5478,1199,50,428,4,14,"no","no","yes",152,26
"5479",5479,1659,66,425,8,14,"yes","no","yes",152,26
"5480",5480,1754,50,528,8,14,"yes","no","yes",152,26
"5481",5481,2940,100,720,16,17,"yes","no","yes",152,26
"5482",5482,2323,50,720,16,15,"yes","yes","yes",152,26
"5483",5483,3054,100,1000,24,15,"yes","no","yes",152,26
"5484",5484,2590,66,720,16,17,"yes","no","yes",152,26
"5485",5485,3090,100,1000,24,15,"yes","no","yes",152,26
"5486",5486,1398,50,540,8,14,"yes","yes","yes",152,26
"5487",5487,2124,66,425,8,17,"yes","no","yes",152,26
"5488",5488,1699,50,212,8,14,"yes","yes","yes",152,26
"5489",5489,1748,50,545,4,17,"yes","no","yes",152,26
"5490",5490,2598,66,730,16,15,"yes","yes","yes",152,26
"5491",5491,1989,66,425,8,15,"yes","yes","yes",152,26
"5492",5492,2154,100,528,8,14,"yes","no","yes",152,26
"5493",5493,1795,100,340,4,14,"no","no","yes",152,26
"5494",5494,2198,100,420,8,14,"yes","yes","yes",152,26
"5495",5495,1490,50,340,4,15,"no","no","yes",152,26
"5496",5496,1999,100,545,8,15,"yes","yes","yes",152,26
"5497",5497,2595,100,720,16,15,"yes","no","yes",152,26
"5498",5498,2223,100,528,8,14,"yes","yes","yes",152,26
"5499",5499,3194,100,1000,24,15,"yes","no","yes",152,26
"5500",5500,1890,100,340,4,15,"no","no","yes",152,26
"5501",5501,1599,66,428,4,15,"yes","yes","yes",152,26
"5502",5502,1899,66,540,8,15,"yes","yes","yes",152,26
"5503",5503,2595,66,1000,24,15,"yes","no","yes",152,26
"5504",5504,1599,66,545,4,15,"yes","no","yes",152,26
"5505",5505,1938,66,545,4,17,"yes","no","yes",152,26
"5506",5506,1848,66,545,4,17,"yes","no","yes",152,26
"5507",5507,2654,50,1000,24,15,"yes","no","yes",152,26
"5508",5508,1848,66,428,4,17,"yes","yes","yes",152,26
"5509",5509,1599,66,540,8,15,"no","no","yes",152,26
"5510",5510,3340,100,1000,24,17,"yes","no","yes",152,26
"5511",5511,2740,66,1000,24,15,"yes","no","yes",152,26
"5512",5512,2690,50,1000,24,15,"yes","no","yes",152,26
"5513",5513,1749,66,545,8,15,"yes","no","yes",152,26
"5514",5514,2745,100,1000,24,15,"yes","no","yes",152,26
"5515",5515,1599,66,540,8,14,"yes","no","yes",152,26
"5516",5516,1899,33,212,8,14,"yes","yes","yes",152,26
"5517",5517,2898,100,730,16,15,"yes","yes","yes",152,26
"5518",5518,2545,50,1000,24,15,"yes","no","yes",152,26
"5519",5519,1699,66,270,4,14,"no","no","no",152,26
"5520",5520,1199,33,210,4,14,"no","no","yes",152,26
"5521",5521,1790,50,528,8,15,"yes","no","yes",152,26
"5522",5522,2844,50,1000,24,15,"yes","no","yes",152,26
"5523",5523,1499,50,428,4,15,"yes","yes","yes",152,26
"5524",5524,1898,66,420,8,14,"yes","yes","yes",152,26
"5525",5525,1749,66,425,8,15,"yes","no","yes",152,26
"5526",5526,1899,66,730,8,15,"yes","no","yes",152,26
"5527",5527,1899,66,425,8,14,"yes","yes","yes",152,26
"5528",5528,1540,66,340,4,14,"no","no","yes",152,26
"5529",5529,1938,66,428,4,17,"yes","yes","yes",152,26
"5530",5530,1873,66,528,8,14,"yes","yes","yes",152,26
"5531",5531,1699,66,420,8,14,"yes","no","yes",152,26
"5532",5532,1799,66,420,8,14,"yes","yes","yes",152,26
"5533",5533,1299,50,540,8,14,"yes","no","yes",152,26
"5534",5534,2245,66,720,16,15,"yes","no","yes",152,26
"5535",5535,1695,50,528,8,14,"yes","no","yes",152,26
"5536",5536,1840,66,528,8,15,"yes","no","yes",152,26
"5537",5537,2248,100,545,8,17,"yes","yes","yes",152,26
"5538",5538,1644,50,340,4,14,"no","no","yes",152,26
"5539",5539,1838,50,545,4,17,"yes","no","yes",152,26
"5540",5540,2873,100,1000,24,15,"yes","yes","yes",163,27
"5541",5541,1398,66,340,4,14,"yes","yes","yes",163,27
"5542",5542,1899,100,540,8,15,"yes","no","yes",163,27
"5543",5543,1845,100,528,8,14,"yes","no","yes",163,27
"5544",5544,1754,66,528,8,14,"yes","no","yes",163,27
"5545",5545,1799,66,420,8,14,"yes","yes","yes",163,27
"5546",5546,1699,66,420,8,14,"yes","no","yes",163,27
"5547",5547,2224,100,545,8,17,"yes","yes","yes",163,27
"5548",5548,2394,50,850,16,15,"yes","no","yes",163,27
"5549",5549,1799,66,730,8,15,"yes","no","yes",163,27
"5550",5550,2108,75,545,8,17,"yes","no","yes",163,27
"5551",5551,1399,33,210,4,14,"yes","yes","yes",163,27
"5552",5552,2699,100,730,16,15,"yes","no","yes",163,27
"5553",5553,1828,66,270,4,14,"no","no","no",163,27
"5554",5554,1808,50,545,4,17,"yes","no","yes",163,27
"5555",5555,1299,66,340,4,14,"yes","no","yes",163,27
"5556",5556,2444,66,850,16,15,"yes","no","yes",163,27
"5557",5557,1898,66,420,8,14,"yes","yes","yes",163,27
"5558",5558,2690,66,1000,24,15,"yes","no","yes",163,27
"5559",5559,1974,66,545,8,17,"yes","no","yes",163,27
"5560",5560,2208,100,545,8,17,"yes","no","yes",163,27
"5561",5561,2440,100,850,16,15,"yes","no","yes",163,27
"5562",5562,1890,75,730,8,15,"yes","yes","yes",163,27
"5563",5563,2673,50,1000,24,15,"yes","yes","yes",163,27
"5564",5564,1999,100,545,8,15,"yes","yes","yes",163,27
"5565",5565,2224,100,850,8,17,"yes","no","yes",163,27
"5566",5566,1895,50,364,8,14,"no","no","no",163,27
"5567",5567,1680,75,540,8,15,"yes","no","yes",163,27
"5568",5568,1645,50,528,8,14,"yes","no","yes",163,27
"5569",5569,1490,66,340,4,14,"no","no","yes",163,27
"5570",5570,2095,66,528,8,15,"yes","no","yes",163,27
"5571",5571,2473,100,850,16,15,"yes","yes","yes",163,27
"5572",5572,1790,66,528,8,14,"yes","no","yes",163,27
"5573",5573,1449,66,270,8,14,"no","no","yes",163,27
"5574",5574,2024,75,545,8,17,"yes","no","yes",163,27
"5575",5575,2290,66,850,16,15,"yes","no","yes",163,27
"5576",5576,2890,50,1000,24,17,"yes","no","yes",163,27
"5577",5577,2690,100,850,16,17,"yes","no","yes",163,27
"5578",5578,2145,66,364,8,14,"no","no","no",163,27
"5579",5579,2308,100,545,8,17,"yes","yes","yes",163,27
"5580",5580,2094,100,528,8,14,"yes","no","yes",163,27
"5581",5581,1644,66,340,4,14,"no","no","yes",163,27
"5582",5582,1440,50,340,4,14,"no","no","yes",163,27
"5583",5583,1640,100,340,4,15,"no","no","yes",163,27
"5584",5584,1775,75,540,8,15,"yes","yes","yes",163,27
"5585",5585,1799,100,425,8,14,"yes","no","yes",163,27
"5586",5586,1440,50,340,4,15,"no","no","yes",163,27
"5587",5587,1545,100,340,4,14,"no","no","yes",163,27
"5588",5588,2994,100,1000,24,15,"yes","no","yes",163,27
"5589",5589,1740,66,540,8,15,"yes","yes","yes",163,27
"5590",5590,2723,66,1000,24,15,"yes","yes","yes",163,27
"5591",5591,2840,100,1000,24,15,"yes","no","yes",163,27
"5592",5592,2208,75,545,8,17,"yes","yes","yes",163,27
"5593",5593,1395,66,340,4,14,"no","no","yes",163,27
"5594",5594,2145,50,850,16,15,"yes","no","yes",163,27
"5595",5595,2315,75,1080,16,15,"yes","yes","yes",163,27
"5596",5596,1795,75,730,8,15,"yes","no","yes",163,27
"5597",5597,1545,75,540,8,15,"no","no","yes",163,27
"5598",5598,1299,66,270,4,14,"no","no","yes",163,27
"5599",5599,1908,66,428,4,17,"yes","yes","yes",163,27
"5600",5600,1904,100,528,8,14,"yes","no","yes",163,27
"5601",5601,1580,66,540,8,15,"yes","no","yes",163,27
"5602",5602,1445,66,528,8,14,"no","no","yes",163,27
"5603",5603,1999,100,420,8,14,"yes","no","yes",163,27
"5604",5604,2198,100,420,8,14,"yes","yes","yes",163,27
"5605",5605,2124,100,545,8,17,"yes","no","yes",163,27
"5606",5606,2595,66,1000,24,15,"yes","no","yes",163,27
"5607",5607,2124,75,545,8,17,"yes","yes","yes",163,27
"5608",5608,1459,50,425,4,14,"yes","yes","yes",163,27
"5609",5609,1499,50,428,4,15,"yes","yes","yes",163,27
"5610",5610,1740,50,528,8,14,"yes","no","yes",163,27
"5611",5611,1940,100,528,8,15,"yes","no","yes",163,27
"5612",5612,2035,100,1000,8,14,"yes","no","yes",163,27
"5613",5613,2645,100,364,8,14,"no","no","no",163,27
"5614",5614,1840,75,540,8,15,"yes","yes","yes",163,27
"5615",5615,1454,66,340,4,14,"no","no","yes",163,27
"5616",5616,1908,66,545,4,17,"yes","no","yes",163,27
"5617",5617,1599,66,428,4,15,"yes","yes","yes",163,27
"5618",5618,1740,50,528,8,15,"yes","no","yes",163,27
"5619",5619,1675,66,540,8,15,"yes","yes","yes",163,27
"5620",5620,1940,100,528,8,14,"yes","no","yes",163,27
"5621",5621,1490,66,340,4,15,"no","no","yes",163,27
"5622",5622,1245,66,340,4,14,"no","no","yes",163,27
"5623",5623,2794,50,1000,24,15,"yes","no","yes",163,27
"5624",5624,1659,66,340,4,17,"yes","no","yes",163,27
"5625",5625,2490,50,850,16,17,"yes","no","yes",163,27
"5626",5626,1735,50,1000,8,14,"yes","no","yes",163,27
"5627",5627,1695,66,730,8,15,"yes","no","yes",163,27
"5628",5628,1749,66,545,8,15,"yes","no","yes",163,27
"5629",5629,1944,66,528,8,14,"yes","no","yes",163,27
"5630",5630,1499,66,365,8,15,"no","no","yes",163,27
"5631",5631,2308,100,850,8,17,"yes","no","yes",163,27
"5632",5632,2345,100,850,16,15,"yes","no","yes",163,27
"5633",5633,1885,66,1000,8,14,"yes","no","yes",163,27
"5634",5634,1199,33,210,4,14,"no","no","yes",163,27
"5635",5635,1899,75,545,8,15,"yes","yes","yes",163,27
"5636",5636,1640,100,340,4,14,"no","no","yes",163,27
"5637",5637,2273,50,850,16,15,"yes","yes","yes",163,27
"5638",5638,1704,50,528,8,14,"yes","no","yes",163,27
"5639",5639,1824,66,545,4,17,"yes","no","yes",163,27
"5640",5640,1199,50,428,4,14,"no","no","yes",163,27
"5641",5641,2195,66,850,16,15,"yes","no","yes",163,27
"5642",5642,1594,50,340,4,14,"no","no","yes",163,27
"5643",5643,2545,50,1000,24,15,"yes","no","yes",163,27
"5644",5644,1808,50,428,4,17,"yes","yes","yes",163,27
"5645",5645,1745,75,540,8,15,"yes","no","yes",163,27
"5646",5646,2095,75,730,16,15,"yes","yes","yes",163,27
"5647",5647,2640,50,1000,24,15,"yes","no","yes",163,27
"5648",5648,1195,50,340,4,14,"no","no","yes",163,27
"5649",5649,2058,66,545,8,17,"yes","no","yes",163,27
"5650",5650,1395,50,528,8,14,"no","no","yes",163,27
"5651",5651,1765,66,540,8,17,"no","no","yes",163,27
"5652",5652,1604,100,340,4,14,"no","no","yes",163,27
"5653",5653,1799,66,540,8,14,"yes","yes","yes",163,27
"5654",5654,1773,50,528,8,14,"yes","yes","yes",163,27
"5655",5655,1679,50,540,8,14,"yes","yes","yes",163,27
"5656",5656,1578,50,270,4,14,"no","no","no",163,27
"5657",5657,2654,66,1000,24,15,"yes","no","yes",163,27
"5658",5658,1749,100,540,8,15,"no","no","yes",163,27
"5659",5659,2940,66,1000,24,17,"yes","no","yes",163,27
"5660",5660,2415,75,730,16,17,"yes","yes","yes",163,27
"5661",5661,1794,100,340,4,14,"no","no","yes",163,27
"5662",5662,1824,66,428,4,17,"yes","yes","yes",163,27
"5663",5663,1799,75,545,8,15,"yes","no","yes",163,27
"5664",5664,1949,100,730,8,14,"yes","no","yes",163,27
"5665",5665,1999,100,850,8,15,"yes","no","yes",163,27
"5666",5666,1865,75,540,8,17,"no","no","yes",163,27
"5667",5667,2898,100,730,16,15,"yes","yes","yes",163,27
"5668",5668,2328,100,270,4,14,"no","no","no",163,27
"5669",5669,2594,100,850,16,15,"yes","no","yes",163,27
"5670",5670,1599,66,545,4,15,"yes","no","yes",163,27
"5671",5671,2204,50,850,16,15,"yes","no","yes",163,27
"5672",5672,2155,75,850,16,15,"yes","yes","yes",163,27
"5673",5673,1404,50,340,4,14,"no","no","yes",163,27
"5674",5674,2059,66,730,8,17,"yes","no","yes",163,27
"5675",5675,2604,50,1000,24,15,"yes","no","yes",163,27
"5676",5676,2540,66,850,16,17,"yes","no","yes",163,27
"5677",5677,1724,50,428,4,17,"yes","yes","yes",163,27
"5678",5678,3090,100,1000,24,17,"yes","no","yes",163,27
"5679",5679,2598,66,730,16,15,"yes","yes","yes",163,27
"5680",5680,1299,66,428,4,14,"no","no","yes",163,27
"5681",5681,1724,50,545,4,17,"yes","no","yes",163,27
"5682",5682,1823,66,528,8,14,"yes","yes","yes",163,27
"5683",5683,2844,66,1000,24,15,"yes","no","yes",163,27
"5684",5684,1790,66,528,8,15,"yes","no","yes",163,27
"5685",5685,1345,50,340,4,14,"no","no","yes",163,27
"5686",5686,2323,66,850,16,15,"yes","yes","yes",163,27
"5687",5687,1445,66,540,8,15,"no","no","yes",163,27
"5688",5688,2240,50,850,16,15,"yes","no","yes",163,27
"5689",5689,1899,100,545,8,15,"yes","no","yes",163,27
"5690",5690,2159,66,540,8,17,"yes","yes","yes",163,27
"5691",5691,1898,66,730,8,15,"yes","yes","yes",163,27
"5692",5692,2254,66,850,16,15,"yes","no","yes",163,27
"5693",5693,2745,100,1000,24,15,"yes","no","yes",163,27
"5694",5694,1499,50,545,4,15,"yes","no","yes",163,27
"5695",5695,1699,66,270,4,14,"no","no","no",163,27
"5696",5696,2404,100,850,16,15,"yes","no","yes",163,27
"5697",5697,2399,66,730,16,15,"yes","no","yes",163,27
"5698",5698,1894,50,528,8,14,"yes","no","yes",163,27
"5699",5699,1873,100,528,8,14,"yes","yes","yes",163,27
"5700",5700,2804,100,1000,24,15,"yes","no","yes",163,27
"5701",5701,1695,66,528,8,14,"yes","no","yes",163,27
"5702",5702,1645,66,540,8,15,"yes","no","yes",163,27
"5703",5703,1645,66,528,8,14,"yes","no","yes",132,28
"5704",5704,1445,66,540,8,15,"no","no","yes",132,28
"5705",5705,1799,100,420,8,14,"yes","no","yes",132,28
"5706",5706,1823,66,528,8,14,"yes","yes","yes",132,28
"5707",5707,1745,75,730,8,15,"yes","no","yes",132,28
"5708",5708,1695,66,730,8,15,"yes","no","yes",132,28
"5709",5709,1404,50,340,4,14,"no","no","yes",132,28
"5710",5710,1715,75,540,8,15,"yes","no","yes",132,28
"5711",5711,2540,66,850,16,17,"yes","no","yes",132,28
"5712",5712,2940,66,1000,24,17,"yes","no","yes",132,28
"5713",5713,2745,100,1000,24,15,"yes","no","yes",132,28
"5714",5714,1299,66,340,4,14,"yes","no","yes",132,28
"5715",5715,1525,75,540,8,15,"no","no","yes",132,28
"5716",5716,2308,100,850,8,17,"yes","no","yes",132,28
"5717",5717,2844,66,1000,24,15,"yes","no","yes",132,28
"5718",5718,1845,100,528,8,14,"yes","no","yes",132,28
"5719",5719,1660,75,540,8,15,"yes","no","yes",132,28
"5720",5720,2224,100,850,8,17,"yes","no","yes",132,28
"5721",5721,1345,50,340,4,14,"no","no","yes",132,28
"5722",5722,1829,66,420,8,14,"no","no","no",132,28
"5723",5723,1899,100,545,8,15,"yes","no","yes",132,28
"5724",5724,1599,66,545,4,15,"yes","no","yes",132,28
"5725",5725,2345,100,850,16,15,"yes","no","yes",132,28
"5726",5726,2794,50,1000,24,15,"yes","no","yes",132,28
"5727",5727,2208,75,545,8,17,"yes","yes","yes",132,28
"5728",5728,1349,66,270,8,15,"no","no","yes",132,28
"5729",5729,1454,66,340,4,14,"no","no","yes",132,28
"5730",5730,1885,66,1000,8,14,"yes","no","yes",132,28
"5731",5731,2994,100,1000,24,15,"yes","no","yes",132,28
"5732",5732,1625,75,850,8,15,"no","no","yes",132,28
"5733",5733,1773,50,528,8,14,"yes","yes","yes",132,28
"5734",5734,1904,100,528,8,14,"yes","no","yes",132,28
"5735",5735,2804,100,1000,24,15,"yes","no","yes",132,28
"5736",5736,2499,100,850,16,15,"yes","no","yes",132,28
"5737",5737,2723,66,1000,24,15,"yes","yes","yes",132,28
"5738",5738,2404,100,850,16,15,"yes","no","yes",132,28
"5739",5739,1735,50,1000,8,14,"yes","no","yes",132,28
"5740",5740,1749,66,545,8,15,"yes","no","yes",132,28
"5741",5741,1790,66,528,8,15,"yes","no","yes",132,28
"5742",5742,1594,50,340,4,14,"no","no","yes",132,28
"5743",5743,1695,100,540,8,15,"no","no","yes",132,28
"5744",5744,1704,50,528,8,14,"yes","no","yes",132,28
"5745",5745,1695,66,528,8,14,"yes","no","yes",132,28
"5746",5746,1195,50,340,4,14,"no","no","yes",132,28
"5747",5747,3090,100,1000,24,17,"yes","no","yes",132,28
"5748",5748,1754,66,528,8,14,"yes","no","yes",132,28
"5749",5749,1245,66,340,4,14,"no","no","yes",132,28
"5750",5750,2690,100,850,16,17,"yes","no","yes",132,28
"5751",5751,2204,50,850,16,15,"yes","no","yes",132,28
"5752",5752,1545,100,340,4,14,"no","no","yes",132,28
"5753",5753,1999,100,850,8,15,"yes","no","yes",132,28
"5754",5754,1794,100,340,4,14,"no","no","yes",132,28
"5755",5755,1799,75,545,8,15,"yes","no","yes",132,28
"5756",5756,1899,75,545,8,15,"yes","yes","yes",132,28
"5757",5757,1974,66,545,8,17,"yes","no","yes",132,28
"5758",5758,1599,66,545,4,15,"yes","yes","yes",132,28
"5759",5759,2273,50,850,16,15,"yes","yes","yes",132,28
"5760",5760,1640,100,340,4,15,"no","no","yes",132,28
"5761",5761,1894,50,528,8,14,"yes","no","yes",132,28
"5762",5762,1824,66,545,4,17,"yes","no","yes",132,28
"5763",5763,1799,66,540,8,14,"yes","yes","yes",132,28
"5764",5764,2145,50,850,16,15,"yes","no","yes",132,28
"5765",5765,1575,75,730,8,15,"no","no","yes",132,28
"5766",5766,2035,100,1000,8,14,"yes","no","yes",132,28
"5767",5767,2604,50,1000,24,15,"yes","no","yes",132,28
"5768",5768,2654,66,1000,24,15,"yes","no","yes",132,28
"5769",5769,1999,100,545,8,15,"yes","yes","yes",132,28
"5770",5770,1873,100,528,8,14,"yes","yes","yes",132,28
"5771",5771,1545,66,850,8,15,"no","no","yes",132,28
"5772",5772,1644,66,340,4,14,"no","no","yes",132,28
"5773",5773,1699,66,420,8,14,"yes","no","yes",132,28
"5774",5774,2224,100,545,8,17,"yes","yes","yes",132,28
"5775",5775,1499,66,365,8,15,"no","no","yes",132,28
"5776",5776,2444,66,850,16,15,"yes","no","yes",132,28
"5777",5777,1824,66,545,4,17,"yes","yes","yes",132,28
"5778",5778,2473,100,850,16,15,"yes","yes","yes",132,28
"5779",5779,2490,50,850,16,17,"yes","no","yes",132,28
"5780",5780,1908,66,545,4,17,"yes","yes","yes",132,28
"5781",5781,1635,66,540,8,15,"yes","no","yes",132,28
"5782",5782,1940,100,528,8,15,"yes","no","yes",132,28
"5783",5783,2399,66,850,16,15,"yes","no","yes",132,28
"5784",5784,2595,66,1000,24,15,"yes","no","yes",132,28
"5785",5785,2545,50,1000,24,15,"yes","no","yes",132,28
"5786",5786,1445,66,340,8,14,"no","no","yes",132,28
"5787",5787,1299,66,545,4,14,"no","no","yes",132,28
"5788",5788,1495,66,730,8,15,"no","no","yes",132,28
"5789",5789,2058,66,545,8,17,"yes","no","yes",132,28
"5790",5790,2159,66,540,8,17,"yes","yes","yes",132,28
"5791",5791,2673,50,1000,24,15,"yes","yes","yes",132,28
"5792",5792,2124,100,545,8,17,"yes","no","yes",132,28
"5793",5793,1199,50,545,4,14,"no","no","yes",132,28
"5794",5794,1724,50,545,4,17,"yes","yes","yes",132,28
"5795",5795,1810,75,540,8,15,"yes","yes","yes",132,28
"5796",5796,1840,75,730,8,15,"yes","yes","yes",132,28
"5797",5797,1398,66,340,4,14,"yes","yes","yes",132,28
"5798",5798,1908,66,545,4,17,"yes","no","yes",132,28
"5799",5799,2124,75,545,8,17,"yes","yes","yes",132,28
"5800",5800,1604,100,340,4,14,"no","no","yes",132,28
"5801",5801,1499,50,545,4,15,"yes","no","yes",132,28
"5802",5802,2308,100,545,8,17,"yes","yes","yes",132,28
"5803",5803,1580,66,540,8,15,"yes","no","yes",132,28
"5804",5804,1944,66,528,8,14,"yes","no","yes",132,28
"5805",5805,1299,66,270,4,15,"no","no","yes",132,28
"5806",5806,2323,66,850,16,15,"yes","yes","yes",132,28
